session_id,entropy,clicks_count,durations,click_frequency,speed_cv,hover_frequency,avg_hover_duration,acceleration_mean,acceleration_std,acceleration_skewness,acceleration_pos_neg_ratio,direction_change_frequency,idle_active_ratio,label,session_duration,request_count,time_afternoon,time_evening,time_morning,time_night,time_wee_hours
j305v6gg71vcjp9cjdgf7bvnnq,2.748940047005427,17,1606000158107,1.0585304063754252e-11,0.2378751222585436,3.949769239025437,410.3043478260869,-14.88855781257272,563.3980981685946,0.67832560093102,0.9266166141922983,13.237837639292833,10092123.612634636,moderate_bot,165.0,196,0,0,196,0,0
j5q0rc8234mif6jlcbff7tmhsk,2.840223928941849,15,1606000150944,9.339974215558488e-12,0.3043135298783063,3.964047015441346,416.4912790697674,-26.205731327034893,616.8808709067729,-0.4706121500017967,0.9323597232897772,16.01935936316745,10651138.731161544,moderate_bot,156.0,184,0,0,184,0,0
j732r4nonn5d5q37e9u2g9hr11,2.702904337188604,18,260782,6.902316877698614e-05,0.5046678604045701,0.6532897806812878,2129.119047619048,-17.855855272011954,1272.997200798674,-0.3062221990995127,0.9939531368102796,0.3153346896592971,1.4611130510282084,advanced_bot,265.0,203,0,203,0,0,0
j8e0t5t4nnr92fupp8rh18ihkq,4.17186087396419,35,1596001285734,2.192980689480054e-11,1.2724041384893656,5.070754716981132,7558.761627906977,-150.78129039289658,3618.861165321277,-0.0226234107860282,1.0063846767757385,1.3952259895854942,15613699.969829189,human,1371.0,1415,0,0,1415,0,0
jdvmnfhtlr1rrga9g4148mr16s,2.3219280948873604,10,1606000131374,6.226649552914159e-12,0.5049546218328208,0.2789400278940028,4506.0,-94.55964161948984,2732.9013347561145,0.0875954614931003,0.9034062023385868,0.2769513427156792,22019607.300185096,advanced_bot,134.0,158,0,0,0,158,0
jepk2lqaj5t5jitmkmpdjqbcsq,3.219528282299544,17,1606000381011,1.05853025945724e-11,0.5173089907293269,0.1588502269288956,1069.7619047619048,-113.69355020318616,2699.9592594699566,0.024006061864288,0.9015189450842932,0.2348789711455521,7194986.617147004,advanced_bot,383.0,414,0,0,0,414,0
jf8u319v8fe7pqp2vflu4nlj40,3.2516291673878195,12,1606000164838,7.471979307804405e-12,0.2400162462937381,3.990464344941957,414.2207792207792,-20.11027494017234,584.2962395620127,0.8256823005663774,0.9102209944751382,12.824220537884337,9548838.184947796,moderate_bot,173.0,197,0,0,197,0,0
jfmilo33fin84baeh3k6bcnh3v,2.5492553971684977,15,177362,8.457279462342553e-05,0.3236347887518823,3.637938501515808,1951.345238095238,-3.6614911560589247,675.374566838248,0.1847061479774789,0.9924160346695556,15.256793470751616,3.693854866881914,moderate_bot,181.0,148,148,0,0,0,0
jgud4pu6klbeel0e9nn551i9ib,2.9693894195291533,18,1606000477994,1.1207966776251016e-11,0.5262323752410593,0.2207810128328963,1009.21875,-137.89762992635048,3158.7495714338565,0.0826222938949002,0.8929856115107914,0.2255451204007258,6361203.105050937,advanced_bot,480.0,517,0,517,0,0,0
jh9bs45mauu7v1mfl3et8i77hk,2.6644977792004587,14,1606000195639,8.717309025251792e-12,0.5085809785333432,0.216376266939984,2145.894736842105,-89.49912396385965,2572.9821015006314,0.0098084169391605,0.9377372817008351,0.2354674075277684,10913662.794223778,advanced_bot,199.0,226,226,0,0,0,0
jpbeofacs0492d9vi9r726urr7,3.1841837197791856,20,1606000208403,1.245329850852754e-11,0.2689042076103041,3.889749653429014,415.1761006289309,-23.3104060057071,538.5182609821297,0.9659702143802488,0.8984461709211987,9.162677376118507,7724273.266545143,moderate_bot,213.0,249,0,0,249,0,0
jq81oksgh36g25rlv3rmulr6ve,2.969389419529153,18,1606000160957,1.1207968988791366e-11,0.2623425462972544,3.917074695280759,418.1010638297872,-16.757381201472217,564.9723483576965,1.1017712454516846,0.9275805313896074,11.902226969670624,9727084.393365474,moderate_bot,170.0,201,0,0,201,0,0
jql33afvhnt7790b17tvvcn87d,2.815922063835164,15,1606000281666,9.339973455321939e-12,0.5088640340322513,0.1394242598212088,1027.1764705882354,-91.00563192167849,2692.412210344069,0.0438838765882616,0.9174279061436504,0.2190436973776933,7706630.164660832,advanced_bot,285.0,314,0,314,0,0,0
js47oan5tk8j0resvhl9qer7lj,2.4040097573248573,11,1606000092649,6.8493146733610485e-12,0.3994813691759544,3.90521327014218,418.7038834951457,-18.23289206369398,546.3869166125365,-0.8933978993143477,0.9176570458404074,10.480557039939985,17613511.751140602,moderate_bot,97.0,120,0,0,120,0,0
jv0ep8f81ek5v6ofijqjn3cf3h,2.4842551447947967,19,1606000130606,1.1830634156194393e-11,0.3365591890486046,3.907829133539954,426.44827586206895,-27.467990183305147,523.5411524134627,-0.4227498606456693,0.9152854511970534,8.726959648279967,12282513.095873963,moderate_bot,134.0,171,0,0,171,0,0
k00lp4ik0epelb6b63mbdev8a2,2.4464393446710138,10,1606000131375,6.226649552910284e-12,0.501711994917557,0.1984126984126984,1207.4166666666667,-150.12830197098853,2861.8694473298888,0.1191574987363685,0.8811563169164882,0.2171390284298464,15790922.969312908,advanced_bot,134.0,156,156,0,0,0,0
k0371k7nj5dqmfg9fllmll59sn,1.4885252948977472,13,119260,0.0001090055341271,0.5407017039159859,3.0633083730428865,1771.7333333333331,-21.11514876392733,1182.7331414326022,-0.5561718596055847,1.0321428571428573,0.5308597015488451,3.825604920288096,advanced_bot,126.0,100,100,0,0,0,0
k3p6gqomoabnp2k5malilpec9e,3.003701696057345,20,1606000453431,1.2453296608523826e-11,0.5159891873018381,0.153002677546857,919.7916666666666,-109.33788385198602,2778.466663363773,0.0556481129474992,0.9161026508742244,0.2325209662901446,6030906.277384104,advanced_bot,456.0,491,0,0,0,491,0
k5pg7u2907cb9nk61dd8i15fm2,3.4594316186372938,11,181160,6.071980569662177e-05,1.2792925203323682,0.4043767840152236,818.7745098039215,-72.94376259964507,4461.136753964503,0.0513316238561172,0.8946459412780656,0.0634259365754738,0.3027095438071679,human,182.0,257,0,0,0,257,0
k6e6fem4qek1jn58vujbrinfge,3.039148671903068,14,1606000127225,8.717309396600444e-12,0.2944541071470218,3.887748117727584,421.61619718309856,-22.33056491878352,519.8764626588498,-0.5320599902291608,0.9195007800312012,9.954303956230865,12814068.362129085,moderate_bot,136.0,164,0,0,164,0,0
kaodsjbnqm7umgfvao63d3rihb,3.0849625007211534,12,483146,2.4837212767983177e-05,1.3505873881127333,0.5140222239020334,1155.5,-187.47726968368676,4325.795824894685,0.0526157770560167,0.904029912754466,0.0382876902956071,0.4901381431025602,human,484.0,298,0,0,298,0,0
kd4h7t2e50hpl0uv1pdbcsoe4n,2.594906618243937,11,194002,5.670044638715065e-05,0.2720804952546138,3.8768529076396807,1391.9779411764705,-8.164606604318573,626.3504050052426,-0.1237133593925297,0.987908961593172,30.040316704542267,2.2939758217875577,moderate_bot,196.0,142,142,0,0,0,0
koftcfkosigp4f2ibgfi0dm0co,4.458297570278008,100,1593001565990,6.277457733561811e-11,1.4546053648481878,1.5581314072693382,1835.8859813084111,-43.01383732459816,3331.6678701459136,0.0211513306806323,0.9522103555495472,1.1701451880739144,1986703.8866781157,human,1610.0,4193,0,1462,0,2731,0
kpedbnklnbmle61jm27kmfnkoh,3.12192809488736,10,330243,3.0280732672607746e-05,1.3770174553969856,0.4760428659994686,858.1116279069768,-53.01445312046226,4320.275636153531,0.0655775591058534,0.947061680427392,0.0314333572746384,0.2327881948462575,human,332.0,213,0,0,0,213,0
l281lufhl0p948rr5o7mq7rhoi,2.3709505944546665,10,114482,8.734997641550637e-05,0.2503738630653628,4.057744830277019,1056.4615384615386,-5.991316937538522,614.3052648612303,-0.1144861938461463,0.9951923076923076,36.46151135054361,1.685416715535643,moderate_bot,118.0,101,101,0,0,0,0
l2gcmv2s4ov9p8n79g9034jf2j,2.8522170014624795,16,1606000125895,9.962639318651009e-12,0.2994196546084947,4.071178215152332,403.6192052980133,-35.36800052547227,641.1584536604413,-0.0297178554273774,0.884155237817333,13.220613233666125,12565428.62573644,moderate_bot,134.0,166,0,0,166,0,0
lbpk1okd4btot9vqfjpsv2vl9n,2.646439344671013,10,67199,0.0001488117382699,0.1900491596402998,3.889585947302384,416.10967741935485,0.0385152697770932,567.6593675630435,-0.0753945201371099,0.966346153846154,41.89688734184955,0.0,moderate_bot,68.0,82,82,0,0,0,0
lgm2m88i22v3fuljrkfdpp3h12,3.2516291673878195,12,1606000259638,7.471978866743681e-12,0.5042114344779494,0.1675041876046901,1007.6666666666666,-92.7331324865188,2663.765638352849,0.0639501572103717,0.9390547263681592,0.2230954127325544,8741896.740704251,advanced_bot,263.0,288,288,0,0,0,0
lu2vabqtd7mhjirluaij1a6qcg,3.095795255000931,11,287211,3.829936875676768e-05,0.5083863233197521,0.9721985331741428,2036.4736842105265,-3.2667557556949465,1161.5185437654216,-0.1284619162558993,0.9962515618492296,0.2695169638866919,1.9392422939948424,advanced_bot,288.0,180,180,0,0,0,0
lukkp458sudl46nko5815kgut2,2.845350936622434,11,1606000145657,6.849314447291037e-12,0.517478304552838,0.2088263956564109,1015.7333333333332,-137.00978373164838,2887.502822331856,-0.0105393446673897,0.905140758873929,0.2227966776604098,12991635.700618032,advanced_bot,149.0,172,0,0,0,172,0
m01ltdunc7d4tjuh0r8opr8c3k,2.92192809488736,10,357416,2.7978601965217e-05,0.5207565749177187,0.9693053311793216,1910.4666666666667,-6.368685105703642,1245.4937865562958,-0.0027224242980041,0.9949357226334242,0.2743008181016513,2.4455380640683293,advanced_bot,359.0,215,215,0,0,0,0
m1e1mgb7hbmqovglk2rp4f7en9,2.7219280948873603,10,161577,6.188999671983017e-05,0.2276496842196324,4.065661385760642,731.0046948356808,-0.4939003924302769,642.8443941005642,0.2023737908101708,1.019724770642202,44.45558617499166,0.8347470618293306,moderate_bot,162.0,128,128,0,0,0,0
m1rt858554qvald7e7pmrm1d8b,4.1627445878599,51,1606005959526,3.1755797478517605e-11,1.4508833322878163,3.3649052841475577,15018.711111111112,51.082692815457904,3632.0125763404367,0.1235167120440479,0.8846153846153846,1.2432024705533606,15166451.229875725,human,5983.0,3589,3589,0,0,0,0
m53jq0p03vjq9ggef5fqamii89,2.646439344671013,10,170328,5.871025315861162e-05,0.5175889230695995,1.3189448441247005,2100.8863636363635,7.042359453911493,1176.979950517656,0.2976526833239296,1.0037678975131876,0.3181830178074147,2.015455430645304,advanced_bot,173.0,122,122,0,0,0,0
m69n9tg4qgmjvgi32kfqrvc7fe,3.2866294867861923,19,1606000342330,1.1830632596525243e-11,0.5134517441015396,0.2174822250104559,1356.7307692307693,-142.7891269825026,2883.845033607992,0.0434810319770271,0.8996507994853887,0.2308644488396441,7936469.407892982,advanced_bot,345.0,378,378,0,0,0,0
m7cd9aev6os2phk0sdkse238l5,2.0381596816459515,13,1606000031061,8.094644924391179e-12,0.4418962904423011,3.84829894032348,432.71014492753625,-18.933734140557032,672.5508117796395,2.315267760481769,0.8798543689320388,14.22381532874491,51719695.99410666,moderate_bot,35.0,61,0,0,61,0,0
m8fe1qtn358dg2b1b6fingti39,2.1467822215997963,16,1606000061924,9.962639715487856e-12,0.4708357580682628,3.8964815353300377,421.32089552238807,-49.2358113054464,750.7353598887806,0.1068965676775068,0.8925925925925926,14.6924635618286,26207144.14978541,moderate_bot,67.0,96,0,0,96,0,0
mc9vvj20cc427d1vhl9aah593q,2.8278195311147805,16,429234,3.7275705093259154e-05,0.5014888381226047,0.6683915480810694,2637.2258064516127,13.011515789639075,1177.2037633866296,0.2677501524245115,1.043708609271523,0.2503480558581038,1.7689657841771171,advanced_bot,433.0,265,0,265,0,0,0
md58k6ejokrtefaghth7v1ghtu,2.874999999999997,16,1606000325729,9.96263807900365e-12,0.5241707676191437,0.1798708200474205,2391.818181818182,-145.17558449923354,2997.1779075655386,0.0264175369415202,0.9038530146271851,0.2103194751049644,7654399.210324382,advanced_bot,329.0,360,0,0,0,360,0
mdeo4lt99fosg4pudmlamcf4ng,2.845144283675998,17,1606000267900,1.0585303340097904e-11,0.5162198839550375,0.2540143336659711,1653.75,-149.7373068289215,3015.4997286155426,0.0366113660662012,0.908710384692047,0.2513780423557835,8405120.931293635,advanced_bot,271.0,302,302,0,0,0,0
mgr9t6dlg6ldke41383v0fhq3q,2.606238928653388,15,1606000089240,9.339974574408883e-12,0.348160496527135,3.9461202807816353,403.7307692307692,-21.155922597776065,608.4708945630031,0.1697530967509171,0.9289297658862876,16.25977263194337,17779450.66269969,moderate_bot,96.0,125,0,0,125,0,0
mk7jdh4qi5dkquenuvef8qk855,2.4116022179746697,13,385100,3.3757465593352374e-05,0.4973318318204224,0.4844961240310077,2557.45,-1.5079585629170489,1193.155873509584,-0.0128556713441055,1.0190951821386605,0.2542836184619513,1.7488489953246011,advanced_bot,386.0,247,247,0,0,0,0
ml4tnn1lkctli3fofonrj629qm,3.022055208874197,12,425550,2.819880155093409e-05,1.2596362595636683,0.4186236471308965,869.5243902439024,-128.93591563048088,4519.206705117562,0.056578603966413,0.9301310043668122,0.0232199212277405,0.2690900306871964,human,427.0,266,0,0,266,0,0
ml6u6ltsq0vhdsiqcbqnpbkh5k,3.2516291673878195,12,1606001037427,7.471975248051764e-12,1.3398795763700213,3.006872852233677,1752.857142857143,-299.7630438592559,3507.421937614311,-0.0045409114402924,0.834,0.7187818854233491,59437491.13275352,human,1549.0,1564,0,0,1564,0,0
mld2vskicvoo3bvkk0fnjtuv7u,2.646439344671013,10,340147,2.939905393844426e-05,0.5070236045155344,0.8040500297796308,1831.648148148148,-8.415381991581288,1177.6526316343836,-0.2957694771882528,1.0064935064935066,0.2516777965342272,2.024012730925837,advanced_bot,344.0,211,211,0,0,0,0
mlrcehe439iiene6e485tni66i,2.855388542207531,12,287247,4.177589322081693e-05,1.2238235049696764,0.4087054255645243,942.19375,-175.57403676460322,4497.665837117143,0.0799497701939493,0.8922518159806295,0.0382551120567645,0.2705153325932052,human,288.0,204,0,0,204,0,0
mpq0pfpkc127m4bti2cp71cqgg,2.688721875540865,12,1606000089007,7.471979660611149e-12,0.271795268336458,3.957178359778245,411.0628019323672,-17.430581352368367,503.8013606660776,-0.2179117161231313,0.8990158322635858,11.11842719679599,17976069.214201767,moderate_bot,95.0,120,0,0,120,0,0
ms3cf5h8obah9v5aqutt372t1h,2.646439344671013,10,1606000063592,6.22664981571288e-12,0.3545280819707623,3.986362444269604,403.875,-20.20173987390885,554.9824232462746,-0.5213371119473278,0.9169104739613808,14.12706517336388,24731282.125319537,moderate_bot,67.0,88,0,0,88,0,0
mu18kf0qp9tuogrbrqj76n5i73,3.026986833359284,13,1606000207599,8.094644034595264e-12,0.5048943813138558,0.2054054054054054,994.7368421052632,-103.20170801768904,2695.382993269619,-0.0307835055588547,0.9305622296972608,0.2083751920506241,10128466.597100206,advanced_bot,210.0,238,238,0,0,0,0
n3iph75f9dp0vk52lig8nk3n1c,3.3660913291191887,19,1606000451527,1.1830631792123488e-11,0.5143806937219385,0.2251459931049039,2464.3125,-92.91138289076696,2752.435139261865,0.0041972491927934,0.9324536600691172,0.2349657932729708,6519233.78788949,advanced_bot,454.0,492,0,0,0,492,0
n4sa8kulckaa6rohru1vnq336n,3.97017552146434,24,1606002205206,1.4943939629847237e-11,1.1568189553886488,2.772197669746886,2667.086956521739,-285.62799152773505,3858.829224314248,-0.0022517730078794,0.8663265306122448,0.5516563455884416,26035959.78733545,human,2210.0,2240,0,0,2240,0,0
nb8go732bndmpst34i2vb63ddt,2.8954238702803123,17,1606000160322,1.0585304049154971e-11,0.307270156606124,3.971812940422806,412.1370967741936,-19.900996995111377,573.9245308750061,0.0415487929421914,0.9238457877201331,13.394389769098185,9989860.848323308,moderate_bot,169.0,200,0,0,200,0,0
nkoa2dl20gbqn2vrse8rol2vr6,2.92192809488736,10,181950,5.496015388843089e-05,1.0656514436819795,0.2459213051823416,613.3780487804878,-222.8009479614402,4881.243077993205,0.0450693660240472,0.9047981721249048,0.0244221684463469,0.0687538547387588,human,184.0,137,137,0,0,0,0
nojpme777coksiq64cb8142cij,2.706890595608516,15,1606000155157,9.339974191057051e-12,0.2501869208940732,3.948234261899539,411.68055555555554,-28.371035383704296,604.4210887953535,0.8362809863194857,0.8971579961464354,11.50843188815747,10264079.547824476,moderate_bot,162.0,192,0,0,192,0,0
ntq39vmdijl66047lvvr8qeuh8,2.7254805569978653,9,121282,7.420721953793638e-05,0.2011844631225295,3.9102099927588703,723.7345679012345,-0.8557036144607263,498.7728518217008,0.5609535890065889,0.9855527638190956,24.61140892769651,0.7502272891261996,moderate_bot,123.0,106,106,0,0,0,0
nvmlnfhs5v6hehsd81e9mf75cn,2.846439344671013,10,295164,3.387947039611877e-05,1.3736622425716027,0.4195231760974112,890.2073170731708,-84.29014241610786,4400.15988100779,0.0204430258447579,0.9481157837247406,0.0373804949738319,0.3324365074349275,human,298.0,199,0,199,0,0,0
o6uujmtvvdkacotcvuq6726pmi,2.705229002742294,18,1606000065708,1.1207969653516022e-11,0.3957051180644993,3.856312731114633,386.0068493150685,-19.381520613304488,697.6056989488208,1.2258430596382175,0.9252443933294996,16.54063953153609,24618686.29528627,moderate_bot,70.0,106,0,0,106,0,0
oefj652iolkub646m3bu8p1fq1,2.419381945646369,9,1606000108858,5.603984676190185e-12,0.2351441292319427,3.682503339057432,407.7046632124352,-26.91839403628412,551.4956108329502,-0.4393320033472513,0.8956372968349017,6.042698616067129,17607525.601594105,moderate_bot,117.0,136,0,0,136,0,0
of88tio3m86e4l7568su0i4ui5,1.999999999999999,4,1606000994838,2.4906584820661877e-12,1.5291183852513408,3.285024154589372,6857.860294117647,-138.02440101486343,3360.8754050919683,0.0613761578482092,0.8907947398513436,1.370447520218033,15223045.833475515,human,1029.0,1041,0,0,1041,0,0
off3tpqvmr2v6sndat4d5v6p28,2.792481250360576,12,1606000155306,7.471979352152413e-12,0.5229138871327302,0.2964254577157802,1001.8235294117648,-109.79776984972597,2935.594255889833,0.0955537993404431,0.8969306555513452,0.2412996908678606,16152229.7908759,advanced_bot,158.0,184,184,0,0,0,0
ognvhdn35j9b11cnclf6ej5gsj,3.2516291673878195,12,288902,4.153657641691646e-05,1.1620502935926902,0.3201368523949169,1042.4885496183206,-97.23909393503304,4742.004035025598,0.0557800344867049,0.9232132309509746,0.0309122511295452,0.3195186005617849,human,290.0,206,206,0,0,0,0
oofgc9mb4le54lelfes0lkg7pa,2.5521796970665465,18,1606000128773,1.1207969213397373e-11,0.3064604061751651,3.9056251666222335,415.0443686006826,-22.679865099699995,565.7497262256429,0.4755356064527124,0.8898730439917331,10.84645149737758,12505937.597660782,moderate_bot,137.0,169,0,0,169,0,0
ooi399crjvu4fv4q02i1gk2pld,2.6635327548042524,11,1606000103191,6.84931462840123e-12,0.2897504879001096,3.9456233421750655,414.016806722689,-20.494220179705653,555.043042020198,0.3485318570074262,0.913639733135656,10.662444805637104,15551015.26941214,moderate_bot,107.0,130,0,0,130,0,0
oq11t11ns4t2gj9cdnl10da80s,3.555269044648113,26,1595016221140,1.6300774660095378e-11,1.4373328943482673,2.409058058299205,10158.19,-284.17098200245795,3180.986827678577,0.0215011399976301,0.8273615635179153,1.0109839278805053,15812748.41894933,human,16230.0,3963,0,0,2325,0,1638
os9be9s5er1ud8569gm26htp0j,2.846439344671013,10,155118,6.446705089028998e-05,0.2632952682945492,4.034037188780334,1184.4921875,-5.489021409464799,618.4370926735971,0.1744526023497176,0.970967741935484,26.287793597926733,1.8980476412891167,moderate_bot,158.0,125,125,0,0,0,0
p5keafiscisucgq2tut00s0s7l,3.4565647621309505,15,1606000874968,9.339970004872432e-12,1.41181831905568,3.660962992439316,8305.271739130434,-270.49853576183483,3816.675580389104,0.0708775136374336,0.7947761194029851,0.8133141869328947,23073066.66709288,human,888.0,912,0,0,912,0,0
p7g6ccuqqfum0pbfk5q82nhnam,4.544325652580689,44,1596001382537,2.7568898424171603e-11,1.26078038342096,5.293613373339049,5275.008097165992,-247.77669923612297,3648.091191253453,-0.0591826734029849,1.0366366366366366,1.1577342350521762,11703892.09967367,human,1505.0,1568,0,0,1568,0,0
p9rb949jj3aci28mne75opl41i,3.392747410448781,13,209571,6.203148336363333e-05,1.2528101461121324,0.3832430289414563,859.9137931034483,-117.68238366255773,4557.716485529618,0.0445798854896338,0.9324324324324323,0.0478328569114525,0.2632140467622647,human,210.0,158,0,0,0,158,0
pbml0l0h4revrv7buomn2r48pi,2.9842341646524853,17,1606000344935,1.0585302832352782e-11,0.5153998865853859,0.1682516459400146,2408.608695652174,-89.07188963481798,2855.795595763748,0.0769083020069492,0.918088187962665,0.2171406068602209,6855279.80579412,advanced_bot,349.0,384,0,0,0,384,0
pf7tnis955pq27n6sibk32d87k,2.6258145836939093,12,329027,3.647117105891006e-05,0.5215108888002062,1.1198395453785726,2120.2985074626868,-13.317752919869877,1184.526404993734,-0.4791697953000758,0.9590525893215576,0.2557874259129541,2.249264284726749,advanced_bot,330.0,204,204,0,0,0,0
pfp1r64gufu52bgl6cddpio0a2,2.584962500721154,12,1606000089725,7.471979657270625e-12,0.2348789020038297,4.043429427180831,393.47222222222223,-7.986163811351362,611.4714162572993,0.7784440881742278,0.9465488215488216,17.594730990755323,17681382.79087306,moderate_bot,96.0,121,0,0,121,0,0
pgnhcqhsrjq593qi64f3e1mdju,2.7773627950641666,13,1606000079774,8.094644678865389e-12,0.3197287365258773,3.997434801197093,407.1978609625669,-17.742619629033477,656.4564628387532,0.5152045401876283,0.9436160298229264,20.979522023196058,19948080.32971469,moderate_bot,88.0,114,0,0,114,0,0
plqae11g5bqqbslgcol5optt17,2.947702779220087,9,1606000118656,5.6039846420009954e-12,0.2351946608970405,3.941522144188047,415.7345454545455,-19.26516499901468,564.8664262381463,0.069726335711774,0.925545571245186,13.56601511918356,13272178.816172885,moderate_bot,125.0,144,0,0,144,0,0
pmb5bepkpun1v95n8rveof9ee0,3.0860486123130344,18,524160,3.434065934065934e-05,0.5066618701718466,0.6300452845048238,2203.265625,-1.1000906864249258,1175.649252135431,-0.0426619897830307,1.022400779157536,0.2499244212423829,2.0615570625032853,advanced_bot,530.0,323,323,0,0,0,0
pu045tt0313p6t1k6g78ggjop3,2.1219280948873607,10,1606000118373,6.226649603320552e-12,0.5053261348020643,0.2447552447552447,1056.571428571429,-81.62558670038015,2722.796966982307,0.0409271386814493,0.929352068696331,0.2133616332661697,16584398.908847766,advanced_bot,121.0,142,0,142,0,0,0
pu2qjl34067dmgmfehqhsdo88h,2.845350936622434,11,1606000219636,6.849314131783338e-12,0.5044754692009575,0.2334152334152334,924.7894736842104,-106.21954346452245,2684.042129736836,0.0240328001376896,0.9260869565217392,0.1964054250475242,11429303.9875886,advanced_bot,222.0,246,0,246,0,0,0
pv89k1oprp9a4c01v0u2po4sab,2.9735572622751825,15,1606000175869,9.339974070602802e-12,0.3002417464698324,3.927863280143518,415.75240384615387,-21.6997045053772,538.3944066268463,0.4035680645162053,0.9032120825356308,9.259484523408611,8782723.262240306,moderate_bot,187.0,214,0,0,214,0,0
pvkqfvdopap7c1e9hrdeakkq8u,2.846439344671013,10,290847,3.43823384803694e-05,0.4930688660047849,0.3725995987388936,2633.3076923076924,3.6818297106994073,1132.199733826613,-0.0358305960506945,1.0045217391304349,0.2473773640510036,1.5015438602526945,advanced_bot,292.0,187,187,0,0,0,0
q7784rh4612si6454op6l8u8vq,2.947702779220087,9,365583,2.461821255364719e-05,1.3573975149861297,0.4324485535341485,734.5301724137931,-100.67909471710423,4456.71108620322,0.0218158191784525,0.9404001702852276,0.0218550167521197,0.2219418280511528,human,367.0,227,0,0,0,227,0
q7cncf2c9icjrtpuhsf896j3u7,2.80739045087672,13,1606000129058,8.094644430461631e-12,0.5093689045431806,0.341296928327645,1092.7142857142858,-146.21949723145482,2829.131341893197,-0.0059703038562663,0.902072909220872,0.2250181846810784,15166682.625063743,advanced_bot,132.0,159,0,159,0,0,0
q80o426gl01opbf2ve05c36c4u,3.056564762130951,15,301770,4.970673029128144e-05,0.4911517427388974,0.3047784913464678,1582.928571428571,-11.625161252146436,1306.9487845581634,0.0363199919404879,0.9900679560899112,0.2558111878075942,0.925413130861992,advanced_bot,303.0,225,0,225,0,0,0
q8ljo3ek8k2ll6p1h4n2a6ephn,3.2516291673878195,12,1606000262250,7.47197885459125e-12,0.5179809613015347,0.1482422702244811,1183.357142857143,-147.1160184109299,3043.1893887672777,0.0031435476956279,0.8841814413999539,0.2267054948042103,9879794.404911598,advanced_bot,265.0,289,289,0,0,0,0
q9ebqjoa4ni6shhp702u8eg2v2,4.415061012203062,30,1595006714884,1.8808698245625763e-11,0.6370198450709447,0.5392962841170668,7234.768292682927,-157.6462322000706,2570.666768983844,-0.3318920280710967,0.8637362637362638,3.8328759607584337,34954453.53494335,human,6719.0,1240,60,0,1180,0,0
qb9nte3m02m5iennt4e7mg7caf,2.780639062229564,16,280260,5.708984514379505e-05,0.7583599229418128,3.900871959614502,1609.9117647058824,-9.253752069379026,668.8870600288982,0.1887189977095336,0.986842105263158,20.52137862055566,2.8885574348230265,moderate_bot,282.0,205,205,0,0,0,0
qce4mdhafthbeeljaia46hie8o,2.3219280948873604,10,1606000159350,6.226649444447952e-12,0.512493964050906,0.1694694303219919,2627.769230769231,-151.0302597574723,3079.72418900019,0.0440373343854824,0.9100544256659984,0.2287292138890946,12257951.474488044,advanced_bot,164.0,185,0,185,0,0,0
qd5flhhi6gq7bf2qvjj8jkc2fo,2.005977711423772,14,1606000023315,8.717309960620123e-12,0.4467951446908703,4.244604316546763,391.1016949152543,-25.108561344038456,773.6897272229785,0.5019482010122063,0.9300911854103344,19.720731127968836,64160440.98453917,moderate_bot,29.0,58,0,0,58,0,0
qe370ks533bvqh8n9ra33968bn,3.085055102756474,13,192459,6.754685413516645e-05,0.2574223412637011,4.082491582491582,968.7422680412373,-0.8430387420988416,678.3448951392111,0.2550586208377385,0.9887237314197848,43.002476742802166,1.3947813752084215,moderate_bot,196.0,155,155,0,0,0,0
qekb8l6o5qq9214i0vlpi5cmti,2.6393538721671983,20,1606000111124,1.245329926285154e-11,0.2953060277761133,3.9645447219983887,427.4146341463415,-26.938205534186476,613.2405511932745,0.6684851198229996,0.918783542039356,11.470333082003258,14502831.035579797,moderate_bot,119.0,158,0,0,158,0,0
qg5jilensjo45f7koo4cvrouqn,3.32781953111478,16,162432,9.850275807722616e-05,0.2085303770077237,4.0230655759688885,522.81,0.3371438165082306,594.6019800747633,0.0874364956528193,0.978539397821909,39.57751224186122,0.2631087816978623,moderate_bot,163.0,154,154,0,0,0,0
qin480b2uihek2qocc135j70fs,2.8638651219508504,20,1606000113907,1.2453299241271507e-11,0.3093774328780145,3.9963110974485088,416.0153846153846,-18.79231618341874,654.085221607464,1.5165452191260833,0.93502538071066,17.486212163428917,14250854.085913306,moderate_bot,120.0,156,0,0,156,0,0
qqvn22bkui88d086v1pnp37cus,3.039148671903068,14,358108,3.909435142470986e-05,0.4960305687404091,0.441940117114131,1854.525,1.841110637048451,1193.3426823511725,0.0872882326974475,1.0149532710280371,0.2352245483961086,1.3390310971188957,advanced_bot,361.0,230,230,0,0,0,0
qv00vt6spg157dg8ro7cbt2p43,3.384183719779185,20,1606000345081,1.2453297448694683e-11,0.5132126100711792,0.1762300860002819,2359.76,-151.86462242385198,2951.7112146596623,0.0445477694893195,0.8892802450229709,0.2203088526430192,6669103.301617029,advanced_bot,347.0,386,386,0,0,0,0
r0e98rtqr6192k5b8gl4ndlmha,3.095795255000931,11,181232,6.069568288161031e-05,1.3203903073420191,0.3575598365440747,783.6632653061224,-101.1456326006474,4479.237122915927,-0.0220984450732115,0.9541284403669724,0.0661956274813763,0.2180552195069494,human,183.0,141,0,0,141,0,0
